tag,scenario,scenario_label,cancer,fold,regime,ibs,delta_ibs,n_train,seer_n
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold1,seer_n003k_00pct,0.026320370313885073,-0.032535618110920414,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold1,seer_n010k_00pct,0.020700073705546343,-0.038155914719259144,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold1,seer_n035k_00pct,0.021582877875230125,-0.03727311054957536,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_01pct,0.029468622458591175,0.019504491164751073,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_05pct,0.029494324695663682,0.01953019340182358,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_10pct,0.026230714071291024,0.01626658277745092,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_20pct,0.034559334114209896,0.024595202820369793,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_50pct,0.030434544305789395,0.020470413011949292,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_n001k_00pct,0.032479645002605785,0.022515513708765682,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_n003k_00pct,0.03997834097257863,0.030014209678738527,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_n010k_00pct,0.03265614316938263,0.02269201187554253,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PCPG,fold2,seer_n035k_00pct,0.031211388818621382,0.02124725752478128,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_01pct,0.010725633352372876,-0.0328082189729345,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_05pct,0.010373734392513429,-0.03316011793279395,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_10pct,0.010189961709395942,-0.033343890615911434,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_20pct,0.009926496335210463,-0.03360735599009691,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_50pct,0.010162584418126813,-0.03337126790718056,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_n001k_00pct,0.008489189374188624,-0.03504466295111875,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_n003k_00pct,0.009693181594137821,-0.03384067073116956,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_n010k_00pct,0.011325891286309083,-0.03220796103899829,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold1,seer_n035k_00pct,0.010585806218647647,-0.03294804610665973,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_01pct,0.008757286383750564,-0.01932729140482032,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_05pct,0.008273818182265694,-0.019810759606305187,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_10pct,0.008792613103432875,-0.019291964685138007,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_20pct,0.008267132807374998,-0.019817444981195885,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_50pct,0.008153597084373942,-0.019930980704196938,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_n001k_00pct,0.008225139126024501,-0.01985943866254638,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_n003k_00pct,0.009426409433929762,-0.018658168354641118,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_n010k_00pct,0.00973788822620437,-0.018346689562366514,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,PRAD,fold2,seer_n035k_00pct,0.008837892847014321,-0.019246684941556562,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_01pct,0.018916175209078522,-0.1195518151166718,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_05pct,0.021129438263315783,-0.11733855206243454,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_10pct,0.019395608380655825,-0.11907238194509451,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_20pct,0.021051599384530828,-0.1174163909412195,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_50pct,0.017036402811127886,-0.12143158751462244,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_n001k_00pct,0.014937340533591642,-0.12353064979215869,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_n003k_00pct,0.02174894488775541,-0.11671904543799491,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_n010k_00pct,0.017559264781936965,-0.12090872554381336,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold1,seer_n035k_00pct,0.018503139223790703,-0.11996485110195962,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_01pct,0.021087062330319598,-0.16460100765122695,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_05pct,0.024789802097439497,-0.16089826788410705,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_10pct,0.025967053581650402,-0.15972101639989614,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_20pct,0.026061063447336046,-0.1596270065342105,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_50pct,0.024702630541083116,-0.16098543944046342,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_n001k_00pct,0.028923607798393924,-0.15676446218315263,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_n003k_00pct,0.02973177938048056,-0.155956290601066,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_n010k_00pct,0.03154438753020451,-0.15414368245134202,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold2,seer_n035k_00pct,0.029539489334845775,-0.15614858064670079,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_01pct,0.01858032477384099,-0.09409737813239182,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_05pct,0.018000387565216183,-0.09467731534101662,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_10pct,0.01613107471778045,-0.09654662818845236,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_20pct,0.016222391593953046,-0.09645531131227976,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_50pct,0.018856487646501066,-0.09382121525973174,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_n001k_00pct,0.01647409055553305,-0.09620361235069975,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_n003k_00pct,0.013857593908702094,-0.09882010899753071,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_n010k_00pct,0.018639243553535485,-0.09403845935269732,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold3,seer_n035k_00pct,0.017468852604886113,-0.09520885030134668,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_01pct,0.02278747785477386,-0.10358280704678258,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_05pct,0.022210790006377178,-0.10415949489517926,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_10pct,0.019862443458664784,-0.10650784144289166,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_20pct,0.020675166808346662,-0.10569511809320978,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_50pct,0.022405004741184786,-0.10396528016037165,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_n001k_00pct,0.0239425611026486,-0.10242772379890784,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_n003k_00pct,0.020056015211590856,-0.10631426968996559,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_n010k_00pct,0.023320486230468455,-0.10304979867108799,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold4,seer_n035k_00pct,0.02316123771854014,-0.1032090471830163,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_01pct,0.03073105244346213,-0.1260727207086673,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_05pct,0.029776009083614628,-0.1270277640685148,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_10pct,0.028426548864428112,-0.12837722428770132,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_20pct,0.02421875518187917,-0.13258501797025027,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_50pct,0.028859080225626544,-0.12794469292650287,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_n001k_00pct,0.021601964169953518,-0.1352018089821759,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_n003k_00pct,0.027424507170889727,-0.1293792659812397,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_n010k_00pct,0.024362123822470584,-0.13244164932965885,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,READ,fold5,seer_n035k_00pct,0.027917291662338434,-0.12888648148979098,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_01pct,0.0936575072196757,-0.0879538721436072,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_05pct,0.0896616147326972,-0.0919497646305857,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_10pct,0.09077055421665714,-0.09084082514662575,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_20pct,0.08819492785614122,-0.09341645150714167,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_50pct,0.08170664374710435,-0.09990473561617855,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_n001k_00pct,0.07682358708988304,-0.10478779227339985,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_n003k_00pct,0.08088635624540268,-0.10072502311788022,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_n010k_00pct,0.07988436317103327,-0.10172701619224962,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold1,seer_n035k_00pct,0.09428303667889286,-0.08732834268439003,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_01pct,0.07182412204010069,-0.1087234705105852,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_05pct,0.06818261189124004,-0.11236498065944585,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_10pct,0.06690098203492897,-0.11364661051575692,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_20pct,0.05924408382500341,-0.12130350872568249,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_50pct,0.06152179822396515,-0.11902579432672075,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_n001k_00pct,0.05456515361854156,-0.12598243893214434,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_n003k_00pct,0.05810669551231593,-0.12244089703836997,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_n010k_00pct,0.06651803022866754,-0.11402956232201836,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold2,seer_n035k_00pct,0.0748737066576198,-0.10567388589306609,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_01pct,0.10363139801012296,-0.1031579067511872,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_05pct,0.08906599506466954,-0.11772330969664062,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_10pct,0.08774402366045485,-0.11904528110085531,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_20pct,0.07591894825662393,-0.13087035650468623,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_50pct,0.07378046759595441,-0.13300883716535575,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_n001k_00pct,0.06765760246127783,-0.13913170230003233,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_n003k_00pct,0.08378012362840986,-0.1230091811329003,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_n010k_00pct,0.08361448080807912,-0.12317482395323104,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold3,seer_n035k_00pct,0.09396932959699235,-0.11281997516431781,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_01pct,0.09253980487015419,-0.11795667564807345,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_05pct,0.09346324452045411,-0.11703323599777353,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_10pct,0.09354595094008893,-0.11695052957813871,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_20pct,0.08430410680378016,-0.12619237371444747,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_50pct,0.08902073285057291,-0.12147574766765473,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_n001k_00pct,0.08976785002287545,-0.1207286304953522,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_n003k_00pct,0.08889986801510366,-0.12159661250312398,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_n010k_00pct,0.08246770948862783,-0.1280287710295998,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold4,seer_n035k_00pct,0.09719175178852599,-0.11330472872970165,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_01pct,0.10297479367236867,-0.1272845277650618,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_05pct,0.09873232180636135,-0.13152699963106912,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_10pct,0.10332832011290245,-0.126931001324528,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_20pct,0.09167756082002085,-0.13858176061740962,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_50pct,0.08886169127513432,-0.14139763016229615,3546920.0,3546920.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_n001k_00pct,0.06910157686834156,-0.1611577445690889,999.0,999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_n003k_00pct,0.09058378602606487,-0.1396755354113656,3001.0,3001.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_n010k_00pct,0.08989373970794193,-0.14036558172948854,9999.0,9999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SARC,fold5,seer_n035k_00pct,0.11449985789271387,-0.1157594635447166,34999.0,34999.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SKCM,fold1,seer_01pct,0.1652837796656514,-0.031224091820022642,70938.0,70938.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SKCM,fold1,seer_05pct,0.1722897903536944,-0.024218081131979624,354693.0,354693.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SKCM,fold1,seer_10pct,0.1742318918201134,-0.022275979665560636,709384.0,709384.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SKCM,fold1,seer_20pct,0.1697963781430833,-0.026711493342590736,1418771.0,1418771.0
liu_tcga_seer_survboost_v2_seed123,seer_pan_train_tcga_test,Pan-cancer SEER only,SKCM,fold1,seer_50pct,0.16765561756747976,-0.028852253918194265,3546920.0,3546920.0
